text,sentiment,language
أتممت مهمتي كعضو لجنة تحكيم في مهرجان فينيسيا اليوم شاهدت 20 عرض وراضي بشكل عام عن نتيجة الأوريزونتي التي ستعلن في الختام كمان ساعتين,positive,ar_fusha
حيطق عرق لعمرو أديب وهو يحاول ان يلمح ان ما يحصل في واشنطن شبيه بما يحصل في مصر,neutral,ar_fusha
"ننتظركم في ندوة التوقيع الأولى لـ""نادي السيارات"" لدكتورعلاء الأسواني بدار الأوبرا المصرية الجمعة القادمة بإذن الله >>",positive,ar_fusha
استغرب من المحللين الذين يضخمون من الاعتداء على سفارة إسرائيل بدعوى أنه مخالف للقانون الدولي فهي جنحة مقابل جرائم إسرائي,negative,ar_fusha
اليوم السابع مش بتاعة نجيب!,negative,ar_fusha
جمعة مباركة :),positive,ar_fusha
"صبحي صالح: حكم ""الدستورية"" بحل البرلمان ""جناية تزوير"" وسنرفع دعوى ضدها يا سلام",neutral,ar_fusha
#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال 745,neutral,ar_fusha
جريدة البشاير | حمزواي يصلي العيد في أبو بكر الصديق |:,neutral,ar_fusha
مجتمع هيفضل طول عمره #حافظ_مش_فاهم حاااجه,negative,ar_fusha
تحية تقدير وإعزاز لذلك العبقري الذي اخترع الجبنة الرومي الفكرة جت في دماغه إزاي؟,positive,ar_fusha
شفت كل شي بالحياه بس اول مرة اشوف شب حامل طبلة بالرابية بطبل عشان ال #عشنا_وشفنا,negative,ar_fusha
#حركة_كايدينهم #مصر #قول_كلمه_للسيسي_وخد_فولو_هديه ياسيسى يا زعيييييييم #سأنتخب_السيسي #احنا_شباب_هنصوت_للسيسى,positive,ar_fusha
3 فكرتني بمقالة كنت كتبتها زمان في تحليل غنوة أشياؤه الصغرى تعذبها هابقى أعيد نشرها في المعصرة عشان الأجيال الجديدةتصبح على خير,neutral,ar_fusha
الانقلاب افسد زيت التموين والوزير أبو زيت أفسد الرياضة,negative,ar_fusha
#الداخلية_بلطجية #تعذيب المهندسة داليا رضوان تم الاعتداء عليها بالضرب الخميس الماضي في أحد الكمائن بالعجمي وتم,negative,ar_fusha
ونقول فاتنكم أمطار #الشرقية وحبات البرد خلوا مسكد تنفعكم 😂 😂,neutral,ar_fusha
ما اجمل ليل القاهرة الساحرة مع موسيقى رائعة و كتاب شيق #مصر #لبنان #الإمارات,positive,ar_fusha
الأداء المخزي لبعض الشخصيات التي كنا نسميها مستقلة يثبت أن كل ما في الأمر أنها لم تأخذ فرصتها في النفاق لمبارك لأن كل الكراسي كانت محجوزة,negative,ar_fusha
لجنة الخمسين تجاوزت اللائحة لتجعل التصويت (50+1) بدلا من 75 صوت بحجة الغاء الشورى! وطبعا القادم محاكمات عسكرية وتحصين وزي…,negative,ar_fusha
اذا عارضت المرشد فانت عند الاخوان فلول او علماني عدو للدين الا يمكن ان يكون الانسان مسلما وثوريا ووطنيا ومعارضا لقرارات المرشد ممكن ؟,negative,ar_fusha
(بأي ذنبٍ قُتلت)؟! #مجزرة_رابعة_العدوية #السيسي …,negative,ar_fusha
يا شعب نايم ع الرصيف وبالمقشة بيتكنس فيك ناس بتشقى ع الرغيف وناس بتتعب م التنس #صلاح_جاهين,neutral,ar_fusha
والله ما عارف أضحك الله يحرق #ثانوية_عامة على مدرسينها واحد واحد,negative,ar_fusha
دبي للصادرات تستعرض فرص التعاون الاقتصادي مع كندا - #الإمارات #بالعربي,neutral,ar_fusha
لا يوجد دم إخواني وآخر معارض ومتمرد، فقط دم مصري، نبذ العنف ضرورة والسلمية مسئولية وطنية وإنسانية، أنعي الشهداء,positive,ar_fusha
☆☆☆☆☆☆ #السيسي_رئيسي_2014 ☆☆☆☆☆☆ #سانتخب_السيسى ☆☆☆☆☆☆ ☆☆☆☆☆☆,positive,ar_fusha
من كندا مدينة تورنتو #سوريا_في_القلب __,neutral,ar_fusha
الحشيش حلو مفيش كلام #اه_والله,positive,ar_fusha
محمد رُضا كتب عن الشتا اللي فات,neutral,ar_fusha
الطريق إلى الديمقراطية يتآكل: محاكمات عسكرية، تقاعس عن حماية التظاهر السلمي، رفض الرقابة الدولية للانتخابات، عدم حسم حق المغتربين في التصويت,negative,ar_fusha
#مصطفى_حسني إعجاز يبهر العقول لا يصدق عن البعوض؟؟ اقرأ ثم قل سبحان الله العظيم!! • • • • • (إِنَّ,positive,ar_fusha
إخلع أي ملابس حمراء ترتديها، جنود الموت حولك لن يرحموك، كما لم تمنعهم براءة أنس وطفولته من قتله ٥ #مذبحة_بورسعيد,negative,ar_fusha
الوطن | هل يكمل الرئيس قراراته الأخيرة بمبادرة وطنية؟ | عمرو حمزاوي:,neutral,ar_fusha
"علاقة الانقلاب بالامارات والسعودية والمساعدات مثل البلطجى وسكان الحارة والفتوة والاتاوة, اذا الحارة مادفعتش",negative,ar_fusha
بالفيديو يوسف الحسيني بيهزق الحكومة انتوا حكومه بلاميطي,negative,ar_fusha
الإلحاد والردة مرة أخرى (1) - باسم يوسف - بوابة الشروق,neutral,ar_fusha
100 يوم من فشل الانقلاب 200 دولة ترفضه 400 فندق اغلق 800 مصنع افلس 8000 شهيد 20000 معتقل 30000 مصاب 50000 مسجد,negative,ar_fusha
دهاني سري الدين والفنان محمود العسيلي ضيفا #يوسف_الحسيني الليلة في #السادة_المحترمون,neutral,ar_fusha
"#التحرير | #صباح_الخير "" ربِّ أسألك في هذا الصباح أن ترزق كل منّا ما يتمناه """,neutral,ar_fusha
تدوينة هامة,positive,ar_fusha
#عن انك تصاحب باباك ومامتك وتحكيلهم عن كل حاجة من غير ما تخاف منهم لانك واثق انهم هيساعدوك,positive,ar_fusha
الميزة الوحيدة لحزب النور هو توافر مادة جيدة للبرنامج لكن انا بقول ان البلد اهم من البرنامج :),positive,ar_fusha
في فن من أرقي الفنون في العالم تعلمناه من حبيبنا المصطفي إنه فن تجميع القلوب تعالوا نتعرف علي الفن ده و,positive,ar_fusha
"الإخوان يعتدون على حفيدة مرشدهم الأسبق ويحطمون سيارتها ""فحتى بيوت رموزهم لم تسلم من قلة الادب"" …",negative,ar_fusha
_بل هو العقل لان اسفل النعل ملئ بالقاذورات و القذارة فكيف تكون طاهرا اذا مسحت اسفله بعد مشيك في مكان نجس,neutral,ar_fusha
والمصحف مرتضي منصور بيتلكك لميدو #زمالك,negative,ar_fusha
الحيوان من يتجرد من أنسانيته ويبرر قتلهم لمجرد أختلافه معهم #رابعه_العدويه يا حيواااااان شغل مخك,negative,ar_fusha
رُب دعاء خالص صادق ترفعه إلي السماء يجلب لك الخير و يأتي بفرج و يُزيل الهم يا رب,positive,ar_fusha
مرفق بالمحتوى لينك للفيديو,positive,ar_fusha
قوة هدفها استكمال نقل السلطة للمدنيين المنتخبين وبناء دولة المواطنة والقانون المدنية ورفض ممارسات الاستبداد والمنافسة الانتخابية الجادة,positive,ar_fusha
"احضن اللى بتحبه "" بكلامك "" ^_^ ! - قوله كلمة حلوة #فجأة :"") !",positive,ar_fusha
المصري اليوم| السفير حسام القاويش، المتحدث باسم #مجلس_الوزراء، للإعلامية #جيهان_منصور في برنامج #صباح_التحرير:,positive,ar_fusha
نعم انه #خالد_بن_الوليد رضي الله عنه يا من يفتخر ب #هتلر,positive,ar_fusha
نموذج على مدى عبث القائمين على أمور البلاد #اخوان #مرسي #مصر,negative,ar_fusha
من أرشيف الصور: أثناء زيارة بورسعيد إلى أي مدى ترى أن المواطن المصري البسيط احسن بايجابيات الثورة حتى الان ؟,neutral,ar_fusha
يَ جمــال جوك ي المدينه #مطر,neutral,ar_fusha
زبيدة ثروت #مزز_ما_قبل_البلاستيك,positive,ar_fusha
الحمد لله ان حقن دماء المصريين وأصلح بينهم وعقبال القوى السياسية 3,positive,ar_fusha
"""_: خاف #النظام منه فضيع عينهكمل تحقيق حلمه فاعتقلوهخرج و كمل طريقه فقتلوه #باسم_محسن حكاية #ثورة",positive,ar_fusha
رغم إن الصحافة رسالة إلا ان فيه صفحات كاملة بتتكلم عن #صافيناز #سما_المصري #حلاوة_روح ودي كارثة #2014,negative,ar_fusha
شاهد- #فيفي_عبده راقصة سيذكرها التاريخ #الحكم #1,positive,ar_fusha
#غرد_بصورة (صورة قديمة) للرئيس المخلوع علي عبد الله صالح مرتديا زيا شعبياً ويظهر بجانبه إبنه أحمد #اليمن,neutral,ar_fusha
مع الانقلاب الدموى هزيمة دموية لمنتخب مصر بالستة من يقتل الستات فى الشوارع تقتله غانا بالستات فى التصفيات,negative,ar_fusha
