text,sentiment,language
الخدمة المتعلقة بـ المطعم لم تكن بالمستوى المطلوب. بصراحة، الاشتراك كان مزعج. رأيي الشخصي: الفندق مزعج حتى الآن. توقعاتي كانت أعلى، لكن الخدمة لم يلبِّها. بشكل عام، هذا ملخص تجربتي.,negative,ar_fusha
هاد الفندق منيح كتير! @الدعم 😁,positive,ar_shami
Just tried the news. okay experience. #thoughts,neutral,en
شو هالحكي! الابديت نص نص.,neutral,ar_shami
بس للتوضيح: استخدمت التوصيل هالأسبوع.,neutral,ar_shami
Terrible experience with the product. Not worth it.,negative,en
"tbh the online store is fine. ngl, the customer support is okay right now. Overall, that was my experience.",neutral,en
"Just sharing: I used the product this week. ngl, the online store is decent right now. Overall, that was my experience.",neutral,en
الموبايل مو طبيعي قديش بخزي. #تجربه_سيئه,negative,ar_shami
IMO the product is decent..,neutral,en
رأيي الشخصي: المطعم مقبول حتى الآن. تجربتي مع التوصيل كانت متوازنة بلا انطباع قوي. التحديث يعمل بشكل مقبول وفقًا للوصف. بصراحة، المتجر الإلكتروني كان متوسط. بشكل عام، هذا ملخص تجربتي.,neutral,ar_fusha
تحديث سريع: المتجر الإلكتروني ممتاز.,positive,ar_fusha
"I love the app. It just works. Just tried the university course. awesome experience. I love the university course. It just works. Overall, that was my experience.",positive,en
"the subscription is awesome, smooth, and surprisingly reliable. @company",positive,en
تحديث سريع: الحاسوب المحمول عادي. تجربتي مع الخدمة كانت متوازنة بلا انطباع قوي. رأيي الشخصي: الخبر مقبول حتى الآن. بشكل عام، هذا ملخص تجربتي.,neutral,ar_fusha
بصراحة، المطعم كان سيئ. لم تعجبني تجربة التوصيل، وكانت مخيبة للآمال. بشكل عام، هذا ملخص تجربتي. 💔,negative,ar_fusha
الهاتف متميز ويقدم قيمة واضحة. #ممتاز @الدعم 😁,positive,ar_fusha
لا أملك رأيًا حاسمًا حول خدمة العملاء حتى الآن.,neutral,ar_fusha
"I expected better, but the app failed in basic ways. 💔",negative,en
لا أحب التحديث بسبب كثرة المشكلات. @الدعم 😠,negative,ar_fusha
بصراحة، المقال كان ممتاز. تجربتي مع الخبر كانت رائعة ومريحة. أشعر بالرضا عن الفندق، وأنصح به. بصراحة الخدمة ممتاز 😊 بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
الدعم مو طبيعي قديش بخزي.,negative,ar_shami
"Hot take: the subscription is average. tbh the service is fine. Overall, that was my experience. @brand",neutral,en
So happy with the delivery 😊 https://t.co/xyz 😄,positive,en
I love the online store. It just works. !!!,positive,en
بصراحة، الخبر كان مقبول. @المتجر,neutral,ar_fusha
Just sharing: I used the service this week.,neutral,en
لا أملك رأيًا حاسمًا حول الفندق حتى الآن.,neutral,ar_fusha
عم جرّب الفيلم هالأيام، لسا عم قيّم. 😶,neutral,ar_shami
لسا ما قررت شو رأيي بـ الخدمة. الاشتراك عادي، لا هو خارق ولا سيّئ. بس للتوضيح: استخدمت الدعم هالأسبوع. الموبايل عادي، لا هو خارق ولا سيّئ. بالنهاية، هيك كانت تجربتي. 🤷,neutral,ar_shami
تحديث سريع: الخدمة مخيب. 💔,negative,ar_fusha
Very impressed by the service; the quality is top-notch.,positive,en
تجربتي مع المتجر الإلكتروني كانت رائعة ومريحة. 😊,positive,ar_fusha
جربت خدمة العملاء اليوم وكانت النتائج متوسطة. @الشركة https://t.co/xyz,neutral,ar_fusha
يعني بصراحة التوصيل تمام.,positive,ar_shami
المقرر الجامعي لم يقدم قيمة مقابل ما دُفع فيه. ...,negative,ar_fusha
هيك يعني المقال بيمشي الحال.,neutral,ar_shami
"the restaurant works as described, nothing more and nothing less. I have mixed feelings about the delivery; it depends on what you need. Overall, the restaurant is okay. It meets the minimum requirements. Overall, that was my experience. @company",neutral,en
tbh the update is bad. 🙄,negative,en
أحببت التوصيل، وقد فاق توقعاتي. 🔥 !!!,positive,ar_fusha
بصراحة، خدمة العملاء كان مؤذي.,negative,ar_fusha
عنجد المادة نص نص.,neutral,ar_shami
هلق جرّبت الابليكيشن… حلو. #انصح_به,positive,ar_shami
جربت المتجر أونلاين اليوم، الوضع متوسط. الموبايل عادي، لا هو خارق ولا سيّئ. عم جرّب الابليكيشن هالأيام، لسا عم قيّم. جربت الخبر اليوم، الوضع متوسط. بالنهاية، هيك كانت تجربتي. https://t.co/xyz,neutral,ar_shami
يعني بصراحة اللابتوب تمام. https://t.co/xyz 😁,positive,ar_shami
أحببت المقال، وقد فاق توقعاتي.,positive,ar_fusha
رأيي الشخصي: الخدمة مقبول حتى الآن. #رأي 🫤,neutral,ar_fusha
I love the phone. It just works. !!,positive,en
"tbh the article is overhyped. ngl, the article is terrible right now. I expected better, but the news failed in basic ways. Overall, that was my experience.",negative,en
لم تعجبني تجربة الخبر، وكانت مخيبة للآمال. https://t.co/xyz 😤,negative,ar_fusha
This is exactly what I needed. the laptop is fantastic. @brand,positive,en
الابليكيشن مو كويس أبدًا وبيضيع الوقت. 🙄,negative,ar_shami
التوصيل مو منيح أبدًا وبيضيع الوقت. !!!,negative,ar_shami
يعني بصراحة الابديت بخزي. https://t.co/xyz,negative,ar_shami
"IMO the phone is great.. I love the product. It just works. the phone is awesome, smooth, and surprisingly reliable. Overall, that was my experience.",positive,en
مو معقول قديش التوصيل سيّئ.,negative,ar_shami
IMO the phone is mixed..,neutral,en
tbh the service is amazing.,positive,en
"This is so terrible.. the customer support 😤 I expected better, but the online store failed in basic ways. IMO the service is terrible.. I expected better, but the laptop failed in basic ways. Overall, that was my experience.",negative,en
the university course wasted my time and money. @brand,negative,en
This is exactly what I needed. the movie is fantastic.,positive,en
هاد الابديت منيح كتير! شو هالحكي! اللابتوب كتير منيح. بالنهاية، هيك كانت تجربتي.,positive,ar_shami
"the service works as described, nothing more and nothing less. 🫤",neutral,en
هلق جرّبت الابديت… مو منيح.,negative,ar_shami
مو معقول قديش الاشتراك سيّئ.,negative,ar_shami
Just tried the article. okay experience. 😐,neutral,en
أعجبني الفندق كثيرًا، وكان الأداء ممتازًا. أداء الخبر قوي وثابت بشكل ملحوظ. بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
تجربتي مع الابليكيشن كانت تمام، مبسوط. هلق جرّبت الفندق… تمام. الخبر رائع بصراحة وبيستاهل. بالنهاية، هيك كانت تجربتي. @المتجر,positive,ar_shami
يعني بصراحة المطعم تمام. #تجربه_رائعه @الشركة !!,positive,ar_shami
جربت الفيلم اليوم، الوضع متوسط. 😶,neutral,ar_shami
بشكل عام التحديث عادي ولا يختلف كثيرًا. !,neutral,ar_fusha
رأيي الشخصي: الحاسوب المحمول متميز حتى الآن.,positive,ar_fusha
بصراحة، المطعم كان مفيد.,positive,ar_fusha
رأيي الشخصي: التحديث عادي حتى الآن. 🤷,neutral,ar_fusha
عنجد اللابتوب جدا حلو وريحني. @الدعم https://t.co/xyz,positive,ar_shami
No strong opinion on the app yet.,neutral,en
tbh the movie is great. 😁,positive,en
عم جرّب الفيلم هالأيام، لسا عم قيّم. لسا ما قررت شو رأيي بـ المطعم. بالنهاية، هيك كانت تجربتي. #تحديث,neutral,ar_shami
tbh the app is amazing. @company,positive,en
ملاحظة: استخدمت الخبر هذا الأسبوع. 😐,neutral,ar_fusha
I genuinely loved the app; it exceeded my expectations. 😄,positive,en
Just sharing: I used the subscription this week.,neutral,en
أداء الهاتف قوي وثابت بشكل ملحوظ. أعجبني التوصيل كثيرًا، وكان الأداء ممتازًا. تحديث سريع: الحاسوب المحمول ممتاز. أداء الفيلم قوي وثابت بشكل ملحوظ. بشكل عام، هذا ملخص تجربتي. #تجربه_رائعه,positive,ar_fusha
"Honestly, great experience with the customer support. Would recommend. So happy with the article 😊 IMO the phone is perfect.. the product is awesome, smooth, and surprisingly reliable. Overall, that was my experience. @support https://t.co/xyz 🔥",positive,en
"Very impressed by the customer support; the quality is top-notch. Honestly, great experience with the phone. Would recommend. the restaurant is awesome, smooth, and surprisingly reliable. Overall, that was my experience. @company ✨",positive,en
تجربتي مع اللابتوب كانت تمام، مبسوط.,positive,ar_shami
أعجبني المنتج كثيرًا، وكان الأداء ممتازًا. بصراحة التحديث ممتاز 😊 تجربتي مع الاشتراك كانت رائعة ومريحة. بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
